id,month,type,placename,state,state_abbrev,state_fips,countyname,countyfips,ideology,group,description
1940,10,Anti-Semitic Incident:Vandalism,Brooklyn,New York,NY,,Kings,47,,,Public transit vandalized with swastika.
1529,10,Anti-Semitic Incident:Vandalism,Atlantic Beach,New York,NY,36,Nassau,59,,,Street sign vandalized with anti-Semitic markings.
2709,10,Anti-Semitic Incident:Harassment,Wyomissing,Pennsylvania,PA,42,Berks,11,,,Synagogue received hate literature in the mail.
1491,10,Anti-Semitic Incident:Harassment,South Brunswick,New Jersey,NJ,,Middlesex,23,,,Confidential
363,10,Anti-Semitic Incident:Harassment,Walnut Creek,California,CA,6,Contra Costa,13,,,Anti-Semitic leaflet found on a car promoted an anti-Semitic and anti-Italian conspiracy.
2411,10,Anti-Semitic Incident:Vandalism,Stewart Manor,New York,NY,36,Nassau,59,,,Sidewalk vandalized with swastika.
886,10,Terrorist Plot/Attack,Florence,Arizona,AZ,4,Pinal,21,Islamist,,Thomas Bastian plotted to detonate a bomb in the prison where he was incarcerated; he was going to use al-Qaeda's Inspire magazine to construct the bomb.
2679,10,Anti-Semitic Incident:Vandalism,Wildomar,California,CA,6,Riverside,65,,, and a drawing of a penis were written on a elementary school wall.
1284,10,Anti-Semitic Incident:Harassment,Larkspur,California,CA,6,Marin,41,,,Middle school student had a piece of paper with a swastika drawn on it placed in his backpack during the school day.
517,10,Anti-Semitic Incident:Harassment,Cherry Hill,New Jersey,NJ,,Camden,7,,,Synagogue received anti-Semitic hate literature.
46,10,Anti-Semitic Incident:Harassment,Alpharetta,Georgia,GA,13,Fulton,121,,,Middle school students harassed other students with anti-Semitic jokes.
2698,10,Anti-Semitic Incident:Harassment,Woodbridge,Connecticut,CT,,New Haven,9,,,Individual shouted anti-Semitic slurs while driving past a synagogue.
2448,10,Anti-Semitic Incident:Harassment,Teaneck,New Jersey,NJ,,Bergen,3,,,Synagogue received anti-Semitic hate literature.
742,10,Anti-Semitic Incident:Harassment,Denver,Colorado,CO,8,Denver,31,,,Jewish organization received an anti-Semitic letter.
805,10,Anti-Semitic Incident:Vandalism,Andover,Massachusetts,MA,25,Essex,9,,,Four individuals spray-painted swastikas on building.
1283,10,Anti-Semitic Incident:Vandalism,Harrison,New Jersey,NJ,,Hudson,17,,, found on gazebo in public park.
2149,10,Anti-Semitic Incident:Assault,San Diego,California,CA,6,San Diego,73,,," and harassed him via social media, referencing Hitler and ovens."
5,10,Anti-Semitic Incident:Harassment,Phoenix,Arizona,AZ,4,Maricopa,13,,,Elected official made a Nazi comparison.
2507,10,Anti-Semitic Incident:Vandalism,Union,New Jersey,NJ,,Union,39,,,Swastikas painted on home of Jewish individual.
962,10,Terrorist Plot/Attack,Garden City,Kansas,KS,20,Finney,55,Right Wing (Anti-Government),,"Three members of a small militia group called The Crusaders, Curtis Allen, Gavin Wright and Patrick Eugene Stein, were arrested in October 2016 in connection with an alleged terrorist plot to use truck bombs to blow up an apartment complex inhabited primarily by Somali immigrants, where a small mosque was located. In April 2018, a jury convicted the three of one count of conspiracy to use a weapon of mass destruction and one count of conspiracy against civil rights."
2697,10,Anti-Semitic Incident:Harassment,Woodbridge,Connecticut,CT,,New Haven,9,,,Synagogue received letter filled with anti-Semitic conspiracies.
529,10,Anti-Semitic Incident:Vandalism,Chicago,Illinois,IL,17,Cook,31,,, left outside Jewish organization at university.
7634,10,Terrorist Plot/Attack,Nederland,Colorado,CO,8,Boulder,13,Left Wing,,"David Ansberry received a 27-year sentence in January 2019 for a 2016 attempt to explode a bomb outside a police station in Nederland, Colorado, in retaliation for the 1971 death of a friend at the hands of a police officer."
2538,10,Anti-Semitic Incident:Vandalism,Vineland,New Jersey,NJ,34,Cumberland,11,,, painted on vacant office building connected to Jewish-owned law office.
241,10,Anti-Semitic Incident:Harassment,San Diego,California,CA,6,San Diego,73,,,Synagogue was emailed dozens of pages of anti-Semitic Christian literature calling for the Jews to repent for their sins.
776,10,Anti-Semitic Incident:Harassment,Dunwoody,Georgia,GA,13,DeKalb,89,,,Synagogue received anti-Semitic letter.
1031,10,Anti-Semitic Incident:Harassment,Harrisburg,Pennsylvania,PA,42,Dauphin,43,,,Synagogue received hate literature in the mail.
717,10,Anti-Semitic Incident:Harassment,Decatur,Georgia,GA,13,DeKalb,89,,,Non-profit received anti-Semitic messages and their names were posted on the alt-right site Stormfront.
270,10,Anti-Semitic Incident:Harassment,Boca Raton,Florida,FL,12,Palm Beach,99,,,Student harassed other students and drew swastikas on notebooks.
2280,10,Anti-Semitic Incident:Harassment,Sharon,Massachusetts,MA,25,Norfolk,21,,,Anti-Semitic flyer sent to Jewish school.
2525,10,Anti-Semitic Incident:Harassment,Los Angeles,California,CA,,Los Angeles,37,,,Confidential
669,10,Terrorist Plot/Attack,Cranford,New Jersey,NJ,,Union,39,Islamist,,"Abdulrahman el-Bahnasawy plotted to carry out terrorist attacks in New York City, including in the subway, during Ramadan in support of ISIS. ."
1663,10,Anti-Semitic Incident:Vandalism,Mount Pleasant,South Carolina,SC,45,Charleston,19,,, drawn in middle school bathroom.
111,10,Anti-Semitic Incident:Harassment,Atlanta,Georgia,GA,13,Fulton,121,,,
2558,10,Anti-Semitic Incident:Vandalism,Warwick,New York,NY,36,Orange,71,,, before Yom Kippur.
2450,10,Anti-Semitic Incident:Harassment,Teaneck,New Jersey,NJ,,Bergen,3,,,Synagogue received anti-Semitic hate literature.
1239,10,Anti-Semitic Incident:Harassment,Laguna Niguel,California,CA,6,Orange,59,,,
1380,10,Anti-Semitic Incident:Harassment,Los Angeles,California,CA,6,Los Angeles,37,,,Confidential
1381,10,Anti-Semitic Incident:Harassment,Los Angeles,California,CA,6,Los Angeles,37,,,Confidential
889,10,Anti-Semitic Incident:Harassment,Boston,Massachusetts,MA,25,Suffolk,25,,,Men protested with anti-Semitic signs in front of bank.
1573,10,Anti-Semitic Incident:Harassment,Midland,Michigan,MI,26,Midland,111,,,University professor repeatedly told class the Holocaust never happened and the Jews made it up.
1064,10,Terrorist Plot/Attack,Hilliard,Ohio,OH,39,Franklin,49,Right Wing (White Supremacist),,"John L. Staley III was arrested for plotting a mass shooting at his high school in the Columbus, OH suburb of Hilliard. He was charged with a delinquency count of conspiracy to commit murder. In January 2018, Staley (later charged as an adult) entered a no contest plea to one count of conspiracy to commit murder; the following month, he was sentenced to four years in adult prison."
317,10,Anti-Semitic Incident:Harassment,Boynton Beach,Florida,FL,12,Palm Beach,99,,,Synagogue received anti-Semitic hate literature.
1924,10,Anti-Semitic Incident:Vandalism,Brooklyn,New York,NY,,Kings,47,,, and physically assaulted by passersby.
2221,10,Anti-Semitic Incident:Harassment,Sandy,Utah,UT,49,Salt Lake,35,,,Jewish student overheard anti-Semitic joke regarding the Holocaust at school.
931,10,Anti-Semitic Incident:Harassment,Franklin Lakes,New Jersey,NJ,34,Bergen,3,,,Synagogue received anti-Semitic hate literature.
2621,10,Anti-Semitic Incident:Harassment,West Hempstead,New York,NY,36,Nassau,59,,,Anti-Semitic business cards left at business establishment.
2705,10,Anti-Semitic Incident:Vandalism,Whitefish Bay,Wisconsin,WI,55,Milwaukee,79,,,Swastikas painted on sidewalk.
902,10,Anti-Semitic Incident:Harassment,Fort Lauderdale,Florida,FL,12,Broward,11,,, and told to cross the street.
1132,10,Terrorist Plot/Attack,Hyattsville,Maryland,MD,24,Prince Georges,33,Islamist,,Nelash Mohamed Das plotted to kill a Prince George-based military member with a firearm. He expressed interest in multiple killings targeting U.S. military personnel.
1187,10,Anti-Semitic Incident:Harassment,Ann Arbor,Michigan,MI,26,Washtenaw,161,,,Jewish student heard shouting outside his house about Jews controlling economy and other anti-Semitic stereotypes.
462,10,Anti-Semitic Incident:Harassment,Carlsbad,California,CA,6,San Diego,73,,,
590,10,Anti-Semitic Incident:Harassment,Closter,New Jersey,NJ,34,Bergen,3,,,Synagogue received anti-Semitic hate literature.
2192,10,Anti-Semitic Incident:Vandalism,San Francisco,California,CA,6,San Francisco,75,,,Anti-Semitic graffiti found twice at the entrance of Jewish organization.
272,10,Anti-Semitic Incident:Harassment,Boca Raton,Florida,FL,12,Palm Beach,99,,,Individual received anti-Semitic flyer at her house.
2447,10,Anti-Semitic Incident:Harassment,Teaneck,New Jersey,NJ,,Bergen,3,,,Synagogue received anti-Semitic hate literature.
2428,10,Anti-Semitic Incident:Vandalism,Tampa,Florida,FL,12,Hillsborough,57,,,Flag desecrated with anti-Semitic graffiti and left on the steps outside a synagogue.
1090,10,Anti-Semitic Incident:Harassment,Houston,Texas,TX,48,Harris,201,,,Confidential
989,10,Anti-Semitic Incident:Harassment,Newton,Massachusetts,MA,25,Middlesex,17,,,Anti-Semitic images and statements found on hacked Google document of middle school student.
498,10,Anti-Semitic Incident:Harassment,Charlotte,North Carolina,NC,37,Mecklenburg,119,,,A Nazi flag was hung from a residence hall at UNC Charlotte.
271,10,Anti-Semitic Incident:Harassment,Boca Raton,Florida,FL,12,Palm Beach,99,,,"Congressman received an anti-Semitic phone call at his residence, discussing Jewish conspiracies and involvement in world atrocities."
2446,10,Anti-Semitic Incident:Harassment,Teaneck,New Jersey,NJ,,Bergen,3,,,Synagogue received anti-Semitic hate literature.
2449,10,Anti-Semitic Incident:Harassment,Teaneck,New Jersey,NJ,,Bergen,3,,,Synagogue received anti-Semitic hate literature.
2364,10,Anti-Semitic Incident:Harassment,State College,Pennsylvania,PA,42,Centre,27,,,Synagogue received hate literature in the mail.
675,10,Terrorist Plot/Attack,Crown Point,Indiana,IN,18,Lake,89,Islamist,,"Marlon Hicks wanted to travel to join ISIS, but instead provided information and supplies to a U.S. government source, believing the source would carry out an attack in the U.S. using explosives."
1665,10,Anti-Semitic Incident:Harassment,Mountain View,California,CA,6,Santa Clara,85,,,Audience members at a Roger Waters concert made anti-Semitic comments.
1777,10,Anti-Semitic Incident:Vandalism,Newton,Massachusetts,MA,,Middlesex,17,,,Swastika made of rubber pellets found on bench near school athletic field.
1929,10,Anti-Semitic Incident:Vandalism,Brooklyn,New York,NY,,Kings,47,,,Vehicle was vandalized with four swastikas and other obscene images.
2484,10,Anti-Semitic Incident:Vandalism,Cleveland,Ohio,OH,39,Cuyahoga,35,,,Public property vandalized with swastika.
1077,10,Anti-Semitic Incident:Harassment,Holmdel,New Jersey,NJ,,Monmouth,25,,,Jewish student victim of anti-Semitic harassment by classmate.
1995,10,Anti-Semitic Incident:Harassment,Poway,California,CA,6,San Diego,73,,, toy rat with Star of David painted on its belly found in front of synagogue.
874,10,Anti-Semitic Incident:Harassment,Farmington,Connecticut,CT,,Hartford,3,,,Synagogue received a letter filled with anti-Semitic literature.
2195,10,Anti-Semitic Incident:Harassment,San Jose,California,CA,6,Santa Clara,85,,,Man made an obscene gesture at a Jewish couple on multiple occasions outside a synagogue.
227,10,Anti-Semitic Incident:Harassment,Bergenfield,New Jersey,NJ,34,Bergen,3,,,Synagogue received anti-Semitic hate literature.
43,10,Anti-Semitic Incident:Vandalism,Allentown,Pennsylvania,PA,42,Lehigh,77,,,Anti-Semitic vandalism found at Muhlenberg College.
458,10,Anti-Semitic Incident:Harassment,Canton,Georgia,GA,13,Cherokee,57,,,
1405,10,Anti-Semitic Incident:Vandalism,Los Angeles,California,CA,6,Los Angeles,37,,,"Landlord vandalized family's sukkah, a holiday booth for the festival of Sukkot."
1661,10,Anti-Semitic Incident:Vandalism,Mount Laurel,New Jersey,NJ,,Burlington,5,,, with image of swastika in her mailbox
2063,10,Anti-Semitic Incident:Vandalism,Great Neck,New York,NY,36,Nassau,59,,,Baseball field vandalized with swastika.
2120,10,Anti-Semitic Incident:Vandalism,New York,New York,NY,36,Kings,47,,,Sidewalk vandalized with cross drawn into swastika.
1273,10,Anti-Semitic Incident:Vandalism,Edgewater,New Jersey,NJ,34,Bergen,3,,,Swastika drawn in fake blood at a ferry landing.
1404,10,Anti-Semitic Incident:Vandalism,Los Angeles,California,CA,6,Los Angeles,37,,,A mezuzah was stolen from a Jewish restaurant in Los Angeles.
86,10,Anti-Semitic Incident:Harassment,Escondido,California,CA,6,San Diego,73,,, posted on cars in parking lot.
786,10,Terrorist Plot/Attack,Earlton,New York,NY,,Greene,39,Right Wing (Anti-Government),,Robert Twiss was arrested in October 2016 on a charge of unlawful possession of a rifle by a felon. The investigation began after the FBI allegedly learned that Twiss was forming a militia group with possible plans to engage in violence.
1621,10,Anti-Semitic Incident:Harassment,Minnetonka,Minnesota,MN,27,Hennepin,53,,,Anti-Semitic hate mail.
1723,11,Anti-Semitic Incident:Harassment,New Haven,Connecticut,CT,9,New Haven,9,,,Jewish woman verbally harassed by neighbor using anti-Semitic slurs.
2157,11,Anti-Semitic Incident:Harassment,San Diego,California,CA,6,San Diego,73,,,Jewish organization received anti-Semitic hate literature.
658,11,Anti-Semitic Incident:Harassment,Coral Gables,Florida,FL,12,Miami-Dade,86,,,Synagogue received hate mail direcred.
1169,11,Anti-Semitic Incident:Harassment,Johns Creek,Georgia,GA,13,Fulton,121,,,Synagogue received anti-Semitic letter.
768,11,Anti-Semitic Incident:Vandalism,Dillon,Colorado,CO,8,Summit,117,,,A a swastika and Star of David were painted on a church that provides space to a synagogue.
801,11,Anti-Semitic Incident:Vandalism,East Rockaway,New York,NY,36,Nassau,59,,,Vehicle vandalized with swastika.
115,11,Anti-Semitic Incident:Harassment,Atlanta,Georgia,GA,13,Fulton,121,,,Facebook user received an anti-Semitic comment in response to a posted comment.
244,11,Anti-Semitic Incident:Vandalism,Oakland,California,CA,6,Alameda,1,,, and swastika graffiti found in parking lot.
1159,11,Anti-Semitic Incident:Vandalism,Boston,Massachusetts,MA,,Suffolk,25,,,Swastika carved into Jewish person's recycling bin.
2374,11,Anti-Semitic Incident:Vandalism,Steamboat Springs,Colorado,CO,8,Routt,107,,,Swastika vandalism at a high school targeted Jewish students.
1724,11,Anti-Semitic Incident:Vandalism,New Haven,Connecticut,CT,9,New Haven,9,,,Mezuzah on apartment damaged.
2691,11,Anti-Semitic Incident:Harassment,Windermere,Florida,FL,12,Orange,95,,,Individual received hateful anti-Semitic email after objecting to ex-co-workers celebratory tone post-election.
1489,11,Anti-Semitic Incident:Vandalism,New York,New York,NY,36,Kings,47,,,School's mural vandalized with swastika.
812,11,Anti-Semitic Incident:Vandalism,Edison,New Jersey,NJ,,Middlesex,23,,,Swastika graffiti discovered in former hospital being renovated.
779,11,Anti-Semitic Incident:Harassment,Dunwoody,Georgia,GA,13,DeKalb,89,,,Synagogue received anti-Semitic letter.
352,11,Anti-Semitic Incident:Harassment,San Luis Obispo,California,CA,6,San Luis Obispo,79,,,
827,11,Anti-Semitic Incident:Harassment,Elkins Park,Pennsylvania,PA,,Montgomery,42,,,Jewish woman received Facebook message with anti-Semitic comments referencing a second Holocaust.
310,11,Anti-Semitic Incident:Vandalism,Boulder,Colorado,CO,8,Boulder,13,,,Synagogue vandalized.
2071,11,Anti-Semitic Incident:Harassment,River Edge,New Jersey,NJ,34,Bergen,3,,,Synagogue received anti-Semitic hate literature.
2123,11,Anti-Semitic Incident:Harassment,Salt Lake City,Utah,UT,49,Salt Lake,35,,,Teachers made Jewish students wear yellow stars in lesson about immigration and discrimination.
564,11,Anti-Semitic Incident:Harassment,Clayton,California,CA,6,Contra Costa,13,,,
1484,11,Anti-Semitic Incident:Vandalism,Rockaway,New Jersey,NJ,34,Morris,27,,,Swastikas spray-painted in park across the street from synagogue.
1382,11,Anti-Semitic Incident:Harassment,Los Angeles,California,CA,6,Los Angeles,37,,,Actor received envelope with anti-Semitic literature.
2342,11,Anti-Semitic Incident:Assault,St. Petersburg,Florida,FL,12,Pinellas,103,,,Jewish man assaulted by two individuals who yelled anti-Semitic slurs and threatened him at knife point.
1492,11,Anti-Semitic Incident:Vandalism,New York,New York,NY,36,Kings,47,,,Street vandalized with graffiti of yellow Star of David.
2479,11,Anti-Semitic Incident:Vandalism,Stewart Manor,New York,NY,36,Nassau,59,,,Cardboard cutouts of swastikas taped to the ground.
